seed,dataset,run,model,vector_rmse_mps,displacement_mae_m,speed_mae_mps,median_angle_deg,vector_r2,samples
20260722,crossing external,crossing_90_e_1,gel_ped,0.3450152969663162,0.11792333665982982,0.16201866742949803,10.727359183501896,0.8784544929625396,6000.0
20260722,crossing external,crossing_90_e_2,interaction_mlp,0.37356336908822046,0.12656940769986613,0.175319629112887,12.45994326461823,0.8550749377820904,6000.0
20260722,crossing external,crossing_90_e_2,tensor_residual,0.3775989166409297,0.12754024063984626,0.17501152765587344,12.923672318767453,0.8519268185511486,6000.0
20260722,crossing external,crossing_90_e_2,gel_ped,0.371683469253715,0.12590706416553937,0.17395808061330895,12.505881302486252,0.8565298935155772,6000.0
20260722,crossing external,crossing_90_e_3,interaction_mlp,0.381458096508438,0.13118713919088607,0.17855768320103796,12.62110363669987,0.8275242197543878,6000.0
20260722,crossing external,crossing_90_e_3,tensor_residual,0.38465531997260366,0.1323210692091709,0.1827414740887933,12.755541812089788,0.8246208623349229,6000.0
20260722,crossing external,crossing_90_e_3,gel_ped,0.3797838406850624,0.13081028808970466,0.18012265499358524,12.537255513073761,0.8290349223229843,6000.0
20260722,crossing external,crossing_90_e_4,interaction_mlp,0.37426868083025916,0.1274102780439991,0.16715526986960572,16.879393770403993,0.7918686792948092,6000.0
20260722,crossing external,crossing_90_e_4,tensor_residual,0.3800548960617467,0.12913247618993626,0.1709005060444118,17.408875653861465,0.7853834888603318,6000.0
20260722,crossing external,crossing_90_e_4,gel_ped,0.3737724862066055,0.12736616048298435,0.1681657164246827,17.049134208871664,0.7924201824743461,6000.0
20260722,crossing external,crossing_90_e_5,interaction_mlp,0.3728182360399094,0.1264585272606037,0.16756620417606377,18.7649338966514,0.7550560382333042,6000.0
20260722,crossing external,crossing_90_e_5,tensor_residual,0.3869915678090824,0.1302477395150615,0.17590826896853629,19.22366285808757,0.7360780886084538,6000.0
20260722,crossing external,crossing_90_e_5,gel_ped,0.3765966444284678,0.12752514472203244,0.1712599770378985,18.809906111679567,0.7500660025373185,6000.0
20260722,crossing external,crossing_90_e_6,interaction_mlp,0.3704528685878182,0.12408728406654124,0.18032750310854923,16.08916760945651,0.8068374909537533,6000.0
20260722,crossing external,crossing_90_e_6,tensor_residual,0.377802897431314,0.124854262731969,0.18127145997755362,16.539373626608366,0.7990965094572666,6000.0
20260722,crossing external,crossing_90_e_6,gel_ped,0.36962606207124404,0.12326332332677037,0.17974149856064553,16.099066543346176,0.8076987600120273,6000.0
20260723,corridor held-out,bi_corr_400_a_03,interaction_mlp,0.17183968974611574,0.05881318652252459,0.0758482518338857,13.748285562439552,0.8731566081107219,6000.0
20260723,corridor held-out,bi_corr_400_a_03,tensor_residual,0.1799590294441692,0.060787744434976455,0.0775560804281801,14.081813770137792,0.8608868541849243,6000.0
20260723,corridor held-out,bi_corr_400_a_03,gel_ped,0.17261470048691668,0.05884972289132043,0.07624539680066036,13.668209051157012,0.872009880332704,6000.0
20260723,corridor held-out,bi_corr_400_b_02,interaction_mlp,0.1941623324462311,0.06530843555505464,0.06831433636268325,5.1565490440006005,0.9761308462461179,4507.0
20260723,corridor held-out,bi_corr_400_b_02,tensor_residual,0.19914517754205743,0.06657491216326361,0.06552714974851952,5.385870739944432,0.9748900036708212,4507.0
20260723,corridor held-out,bi_corr_400_b_02,gel_ped,0.19385944310692038,0.06492901708664336,0.06538252280770121,5.161479508405104,0.9762052589606386,4507.0
20260723,corridor held-out,bi_corr_400_b_04,interaction_mlp,0.18836313457400858,0.06391086465873735,0.0788809064085717,12.238560443684605,0.8897335379373118,6000.0
20260723,corridor held-out,bi_corr_400_b_04,tensor_residual,0.19283157506345003,0.06506823554457339,0.08202243127022388,12.302238117084956,0.8844398971795384,6000.0
20260723,corridor held-out,bi_corr_400_b_04,gel_ped,0.18793976171972093,0.06371861663755231,0.07986612340689597,12.101919863203014,0.8902286599007575,6000.0
20260723,corridor held-out,bi_corr_400_b_06,interaction_mlp,0.1915062186762196,0.06493258342326698,0.0817574746908983,15.645112956223763,0.8177085337493643,6000.0
20260723,corridor held-out,bi_corr_400_b_06,tensor_residual,0.19716366894099807,0.06651182756436767,0.08519505050400009,15.789486523612082,0.8067789854060757,6000.0
20260723,corridor held-out,bi_corr_400_b_06,gel_ped,0.19049817218986392,0.06453879036531593,0.08294211570890803,15.322354014205992,0.8196225670565974,6000.0
20260723,corridor held-out,bi_corr_400_b_10,interaction_mlp,0.1666080132628555,0.05679685296905566,0.0679163243955445,13.037362246793158,0.8826010873950407,6000.0
20260723,corridor held-out,bi_corr_400_b_10,tensor_residual,0.16992519370484307,0.05761875515184556,0.07048779758326348,12.630920290007573,0.8778797034018145,6000.0
20260723,corridor held-out,bi_corr_400_b_10,gel_ped,0.16593374486379367,0.056504171339646594,0.06884680591453711,12.623956618310718,0.8835493995075318,6000.0
20260723,altered geometry,bi_corr_400_a_04,interaction_mlp,0.18055913751157257,0.061165006851842375,0.07798406415324052,16.153040734353727,0.8199618778172422,6000.0
20260723,altered geometry,bi_corr_400_a_04,tensor_residual,0.1872878195514595,0.06319849556311459,0.08019296752914788,16.118096721512604,0.8062933196374344,6000.0
20260723,altered geometry,bi_corr_400_a_04,gel_ped,0.17965358320399605,0.06088551452824939,0.07836239615527531,15.69618002609824,0.821763231857068,6000.0
20260723,altered geometry,bi_corr_400_a_05,interaction_mlp,0.17690763371568854,0.06012102922375409,0.07420193844084134,16.398189456098912,0.8023315580836332,6000.0
20260723,altered geometry,bi_corr_400_a_05,tensor_residual,0.17839613268873153,0.06074414154693147,0.07594682739833576,16.012979866053612,0.7989912037123039,6000.0
20260723,altered geometry,bi_corr_400_a_05,gel_ped,0.17491848548276484,0.059494882117523455,0.0745830900589993,15.704598310947768,0.8067517326186235,6000.0
20260723,altered geometry,bi_corr_400_b_08,interaction_mlp,0.18773612665440764,0.06393634126138056,0.08114560431139937,18.107733926138348,0.7597369377833083,6000.0
20260723,altered geometry,bi_corr_400_b_08,tensor_residual,0.1918326852232326,0.06468413468803594,0.08386096138621592,17.52230259175903,0.749137056771332,6000.0
20260723,altered geometry,bi_corr_400_b_08,gel_ped,0.18563229486202126,0.0628516911434461,0.08168998272746886,17.249943526093993,0.7650916964052865,6000.0
20260723,crossing external,crossing_90_d_1,interaction_mlp,0.37524458632493746,0.12982383945878037,0.2080634859666585,8.694314648148087,0.8876861755355522,6000.0
20260723,crossing external,crossing_90_d_1,tensor_residual,0.34132769280620945,0.11705072587672263,0.1669328134261032,8.40014710726632,0.9070718277216815,6000.0
20260723,crossing external,crossing_90_d_1,gel_ped,0.3525094604714661,0.12164512706461249,0.1837420943106588,8.516356894425291,0.9008835134520797,6000.0
20260723,crossing external,crossing_90_d_2,interaction_mlp,0.3886108177508999,0.13426471682321192,0.2296969447166412,6.76635670628132,0.9062164359659654,6000.0
20260723,crossing external,crossing_90_d_2,tensor_residual,0.3472170247107866,0.11767777136163995,0.1772918470303243,6.435909361613906,0.9251315255311726,6000.0
20260723,crossing external,crossing_90_d_2,gel_ped,0.36038684479679967,0.1233328487850995,0.19805008610790123,6.472762067089894,0.9193443453705837,6000.0
20260723,crossing external,crossing_90_d_3,interaction_mlp,0.3662875183560983,0.12656536548937297,0.2038092000544613,5.829043415564924,0.9157778915555573,6000.0
20260723,crossing external,crossing_90_d_3,tensor_residual,0.3312717827353308,0.1128768166823466,0.159601301174766,5.690889736774039,0.931110860576024,6000.0
20260723,crossing external,crossing_90_d_3,gel_ped,0.34240586498385917,0.11743070637023133,0.17700879137909678,5.689707360560117,0.926402297063768,6000.0
20260723,crossing external,crossing_90_d_5,interaction_mlp,0.36816674571349806,0.1270770081053812,0.18853072426249548,9.068830750134037,0.8713952269424772,6000.0
20260723,crossing external,crossing_90_d_5,tensor_residual,0.35145662177419074,0.12062892568345576,0.166266963702748,8.967386182092632,0.88280436665029,6000.0
20260723,crossing external,crossing_90_d_5,gel_ped,0.3553852436191907,0.12246111022905129,0.17465524932018797,8.98519919666729,0.8801696709576505,6000.0
20260723,crossing external,crossing_90_d_6,interaction_mlp,0.35084139778663576,0.11972461644418951,0.1715890145993481,12.340435291696345,0.8459327246694255,6000.0
20260723,crossing external,crossing_90_d_6,tensor_residual,0.34273544641637727,0.11655427486429384,0.15732265784514846,12.225641483361917,0.8529697208650786,6000.0
20260723,crossing external,crossing_90_d_6,gel_ped,0.3431847565569555,0.11704426998468168,0.16216691290910512,12.321221159223608,0.8525839685403467,6000.0
20260723,crossing external,crossing_90_d_7,interaction_mlp,0.35429353492649074,0.12013275801759499,0.17715322782274695,13.964913916411014,0.8228050635873029,6000.0
20260723,crossing external,crossing_90_d_7,tensor_residual,0.35805752284973924,0.11994994710998737,0.1712473234860916,14.277602186472073,0.819020052578131,6000.0
20260723,crossing external,crossing_90_d_7,gel_ped,0.35075454118126986,0.11871369437625337,0.1723181533656137,13.950683622882085,0.8263273395509149,6000.0
20260723,crossing external,crossing_90_d_8,interaction_mlp,0.3629232595389818,0.12147943471534482,0.18629598678541281,15.567573150899866,0.8022290312701064,6000.0
20260723,crossing external,crossing_90_d_8,tensor_residual,0.3538594267913083,0.11798495950634005,0.17375229963144959,15.604672641413046,0.8119841447270058,6000.0
20260723,crossing external,crossing_90_d_8,gel_ped,0.353329145768157,0.1183367069250728,0.1777621501565102,15.508851986706707,0.8125472301118326,6000.0
20260723,crossing external,crossing_90_e_1,interaction_mlp,0.35378218757649316,0.12129676702353775,0.1682116169753729,11.187318989677546,0.8721990347310877,6000.0
20260723,crossing external,crossing_90_e_1,tensor_residual,0.34496261387328403,0.1172000985226409,0.15472543313707207,10.819760959629779,0.8784916096029843,6000.0
20260723,crossing external,crossing_90_e_1,gel_ped,0.3451304334978216,0.11793842310849252,0.1592234748961163,10.884613048550335,0.878373356483798,6000.0
20260723,crossing external,crossing_90_e_2,interaction_mlp,0.3800988645773972,0.12906472118058432,0.1797860589447033,12.65728563943147,0.849959648481189,6000.0
20260723,crossing external,crossing_90_e_2,tensor_residual,0.3750534171810181,0.12641882051002198,0.1681762610640589,12.721817882927411,0.8539164944999817,6000.0
20260723,crossing external,crossing_90_e_2,gel_ped,0.3728050448529765,0.12635795030730532,0.17176090220965823,12.625163162830116,0.8556627290311927,6000.0
20260723,crossing external,crossing_90_e_3,interaction_mlp,0.3889777168029871,0.13415934807671195,0.1852033061865164,12.872817979845662,0.8206572233887325,6000.0
20260723,crossing external,crossing_90_e_3,tensor_residual,0.3816315820346281,0.13108414325653364,0.17486067506114647,12.783381364797012,0.8273673015713632,6000.0
20260723,crossing external,crossing_90_e_3,gel_ped,0.3813851285895721,0.13149042789373938,0.17825287847123336,12.687141688381207,0.8275901981418592,6000.0
20260723,crossing external,crossing_90_e_4,interaction_mlp,0.38062720117665777,0.12998578650999268,0.1717892796774438,17.377818280952184,0.7847366422751877,6000.0
20260723,crossing external,crossing_90_e_4,tensor_residual,0.3784591303170758,0.1285418714906084,0.1653338398487049,17.356782116255925,0.7871819589580367,6000.0
20260723,crossing external,crossing_90_e_4,gel_ped,0.3756486344920805,0.12826048123333816,0.16698569448484488,17.109327773247365,0.7903310616578809,6000.0
20260723,crossing external,crossing_90_e_5,interaction_mlp,0.37766605957251875,0.12860911655064786,0.17076812439615704,18.915651024201473,0.7486445203990066,6000.0
20260723,crossing external,crossing_90_e_5,tensor_residual,0.38443575313023287,0.129498869505686,0.1713953850147919,18.859817344446046,0.7395526246360111,6000.0
20260723,crossing external,crossing_90_e_5,gel_ped,0.3769989980087645,0.12817722515389404,0.17026219406408913,18.732347323214185,0.7495316612996252,6000.0
20260723,crossing external,crossing_90_e_6,interaction_mlp,0.3747250586688575,0.12609063861078051,0.18211819044864114,16.318519173025216,0.8023565681357656,6000.0
20260723,crossing external,crossing_90_e_6,tensor_residual,0.377340159221329,0.12501439591132985,0.17721118698873345,16.688649801695615,0.7995883468114791,6000.0
20260723,crossing external,crossing_90_e_6,gel_ped,0.37032636780764466,0.1241197717838539,0.17751266151439896,16.61623344860081,0.8069693891688686,6000.0
20260724,corridor held-out,bi_corr_400_a_03,interaction_mlp,0.17436575585788125,0.059668059961834975,0.08023036475723049,13.564564026237466,0.8693999688372038,6000.0
20260724,corridor held-out,bi_corr_400_a_03,tensor_residual,0.17986995138789155,0.0607108422951441,0.08067925027982456,13.970234640333983,0.861024539542809,6000.0
20260724,corridor held-out,bi_corr_400_a_03,gel_ped,0.1742194533660436,0.059443789560123195,0.08019878582312924,13.553875871820923,0.8696190381600688,6000.0
20260724,corridor held-out,bi_corr_400_b_02,interaction_mlp,0.20150421129203608,0.06841854175055821,0.07738197263234942,5.379248924814004,0.9742915842218755,4507.0
20260724,corridor held-out,bi_corr_400_b_02,tensor_residual,0.19577745239824262,0.06579577314628388,0.06824758600453686,5.328510669563109,0.9757320882628322,4507.0
20260724,corridor held-out,bi_corr_400_b_02,gel_ped,0.19482429673764182,0.06577667173091813,0.07177726108309994,5.155981845614283,0.9759678129544221,4507.0
