calibration_runs,subset,training_run_names,maximum_samples_per_training_run,dataset,run,model,vector_rmse_mps,displacement_mae_m,speed_mae_mps,median_angle_deg,vector_r2,samples
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,corridor held-out,bi_corr_400_a_03,gel_ped,0.19132584601586017,0.0652326599590763,0.08542588664941529,15.583588947054562,0.842758140202689,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,corridor held-out,bi_corr_400_b_02,direct_network,0.25260559345648476,0.09009900636485732,0.14980960930938378,5.79970598621599,0.9595989188750161,4507.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,corridor held-out,bi_corr_400_b_02,gel_ped,0.21827976466757065,0.07477179823931467,0.09497040861452169,5.634437363027204,0.9698328686100481,4507.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,corridor held-out,bi_corr_400_b_04,direct_network,0.20117924814319318,0.06861053977698565,0.08741581291194596,13.211883350298722,0.8742181483181874,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,corridor held-out,bi_corr_400_b_04,gel_ped,0.19802216087919944,0.06746998199682912,0.08591591197243345,13.057105257418357,0.878134938198925,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,corridor held-out,bi_corr_400_b_06,direct_network,0.20366489559468934,0.06932277003974921,0.08741921403802856,17.36342042177556,0.7938264572059074,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,corridor held-out,bi_corr_400_b_06,gel_ped,0.19984320421990406,0.06795246760856295,0.08732271171564412,17.056370580629196,0.8014913916534956,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,corridor held-out,bi_corr_400_b_10,direct_network,0.18425816111060203,0.06254348081034314,0.07612031005441476,13.91081760387984,0.8564094799895345,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,corridor held-out,bi_corr_400_b_10,gel_ped,0.1812413759338752,0.061592462585280984,0.07710526972148428,14.01887101986171,0.8610728891314491,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,altered geometry,bi_corr_400_a_04,direct_network,0.2009082212955758,0.06811825730949016,0.08650471561237141,17.99864991204729,0.7770944155968791,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,altered geometry,bi_corr_400_a_04,gel_ped,0.1956188708130965,0.06616665752085714,0.08644645239141752,17.705298979625603,0.7886768738029385,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,altered geometry,bi_corr_400_a_05,direct_network,0.18950053308201442,0.06469911499839118,0.08023804896757358,17.78859293931875,0.7731885034907553,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,altered geometry,bi_corr_400_a_05,gel_ped,0.18597553573437411,0.06344238433231701,0.08192740642565782,17.14179136314423,0.7815480987076525,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,altered geometry,bi_corr_400_b_08,direct_network,0.1950307873420345,0.06619960012266539,0.08606647382810229,17.84763866756036,0.7407029061176871,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,altered geometry,bi_corr_400_b_08,gel_ped,0.18894802096118776,0.06406895501770075,0.08529111154155386,17.296499544759303,0.7566249821956498,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_1,direct_network,0.5038356907164113,0.17224599947685285,0.3286957780724496,9.736404178548133,0.7975199670649691,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_1,gel_ped,0.39667555570333324,0.13829211000870958,0.23281172434556385,9.229774520380879,0.8744908978454324,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_2,direct_network,0.5693809401842982,0.20133460251870422,0.4202748612209842,7.8215652633797825,0.7986726339358369,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_2,gel_ped,0.42567964625004767,0.14988003894504973,0.27310320593943166,7.435472227936062,0.8874714477690271,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_3,direct_network,0.5366523063753553,0.1958052770979866,0.4089836903059142,7.038733499777,0.8192127202517362,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_3,gel_ped,0.4063140939450738,0.14448802029066513,0.2553749018392218,6.502007992338768,0.8963651927578694,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_5,direct_network,0.44236377823392004,0.1546391785460656,0.2755116689399344,9.864161146358626,0.8143362631105648,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_5,gel_ped,0.37811170565214214,0.13206181845459405,0.20820408470879662,9.395990863513997,0.8643536178901374,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_6,direct_network,0.3966035603191606,0.13676103509645066,0.22430132538645584,13.129790255263643,0.803119839807975,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_6,gel_ped,0.353087440525144,0.12214067287674779,0.1828502984023954,12.430416827329342,0.8439537715300474,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_7,direct_network,0.39604377450228057,0.13453409737831645,0.21700812314538268,14.640517999705803,0.7785828614101556,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_7,gel_ped,0.3597360195666915,0.12301322405864623,0.1848499685251632,14.077316523785813,0.817319285286034,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_8,direct_network,0.40308785303117656,0.13374605684822058,0.2220530197194573,16.113034002734675,0.7560322857763143,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_d_8,gel_ped,0.3640667620497868,0.12228954186338026,0.19087385951432453,15.542484120730148,0.8009807900852299,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_1,direct_network,0.4293601203418943,0.14907563755011763,0.2564208446284755,11.590899529415903,0.8117627298565482,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_1,gel_ped,0.3704449665050867,0.12864865456450747,0.19546764308194714,11.118859871939605,0.859876942801309,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_2,direct_network,0.4459330445975636,0.1538566672790871,0.25876944932025164,13.223630078734862,0.7934837455268755,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_2,gel_ped,0.39505343096432005,0.13630772293072396,0.20525948163153823,13.18227687876565,0.8379210538514464,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_3,direct_network,0.43495320612205396,0.15122016456503284,0.248789685969755,13.057249620682995,0.7757566790072434,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_3,gel_ped,0.3978134135650148,0.1380252202689601,0.20737950328651558,12.687084870408203,0.8124170812772689,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_4,direct_network,0.41912585820751685,0.14337575882204576,0.21743610398729674,17.73712809332585,0.7389886586134893,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_4,gel_ped,0.3888555081576188,0.13372718250313032,0.18931524246805936,17.383031965576397,0.7753290211518695,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_5,direct_network,0.40450514357742606,0.13876229872264206,0.2056897989838317,19.469304922155,0.7116496120562286,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_5,gel_ped,0.38408360524633994,0.13199147679218742,0.18610127839827084,19.14786847243974,0.7400295521062809,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_6,direct_network,0.421094161364678,0.14163253816422142,0.22858645133454275,16.85810905165018,0.7504167972820489,6000.0
2,19,bi_corr_400_b_05;bi_corr_400_b_07,750,crossing external,crossing_90_e_6,gel_ped,0.38268272369781126,0.1300816158480352,0.19699593117287995,16.503442939159775,0.7938731215268676,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,corridor held-out,bi_corr_400_a_03,direct_network,0.20725371894351807,0.0693512083916366,0.09047224329577576,16.23831802722256,0.8154876026921739,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,corridor held-out,bi_corr_400_a_03,gel_ped,0.2019825834309907,0.06727928957884052,0.08567409784354296,15.859851938538986,0.8247537504338043,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,corridor held-out,bi_corr_400_b_02,direct_network,0.24466201412787464,0.08050819830677616,0.10719312387345142,5.592332619997247,0.9620999175859744,4507.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,corridor held-out,bi_corr_400_b_02,gel_ped,0.22897263608077675,0.07482238438048572,0.0897963164189136,5.483492824801824,0.9668048810560226,4507.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,corridor held-out,bi_corr_400_b_04,direct_network,0.21099129093040897,0.07021510488628217,0.09158075506433355,13.39815900724097,0.8616495165680225,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,corridor held-out,bi_corr_400_b_04,gel_ped,0.2062191519306879,0.06890800126979763,0.08842582264863949,13.475825000609937,0.8678370830432652,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,corridor held-out,bi_corr_400_b_06,direct_network,0.21682866480107876,0.0725854273073556,0.09381759966979265,18.173514180459932,0.7663133155284516,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,corridor held-out,bi_corr_400_b_06,gel_ped,0.21190151277098487,0.07096778713468081,0.09142298054155147,17.938690292900677,0.7768131050329736,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,corridor held-out,bi_corr_400_b_10,direct_network,0.18685342812822237,0.06270764959317358,0.07889717187679263,13.957708692865772,0.8523360630278896,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,corridor held-out,bi_corr_400_b_10,gel_ped,0.18418077131185676,0.06171568543656696,0.07597286450379917,13.985418954742038,0.8565300728330137,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,altered geometry,bi_corr_400_a_04,direct_network,0.2170943096772322,0.07236495595798423,0.09503699617403276,18.63474285464233,0.7397310189553286,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,altered geometry,bi_corr_400_a_04,gel_ped,0.20957761972241853,0.06966970392949869,0.0894020834514378,18.072065625298976,0.757442147706969,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,altered geometry,bi_corr_400_a_05,direct_network,0.19908452686092523,0.06804635493029354,0.08855216505438508,18.557844418970042,0.7496663643671353,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,altered geometry,bi_corr_400_a_05,gel_ped,0.1935184739087019,0.06587313824450662,0.0840909401659206,18.02386757210672,0.7634684634372263,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,altered geometry,bi_corr_400_b_08,direct_network,0.20861610234215566,0.07023051200671752,0.09299211169025182,19.477200154264125,0.7033208982575159,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,altered geometry,bi_corr_400_b_08,gel_ped,0.20053974480597314,0.0674724250822645,0.09062203803004601,18.597976661139548,0.7258474957956023,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,crossing external,crossing_90_d_1,direct_network,0.43656841228559595,0.14885127647439897,0.27912351499794347,8.441294703878123,0.8479771171812148,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,crossing external,crossing_90_d_1,gel_ped,0.36247314169563233,0.1251244638921577,0.20461055988308613,8.522944134271267,0.8952012725273978,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,crossing external,crossing_90_d_2,direct_network,0.48180348323337596,0.16839182915328865,0.3433810247890354,6.670191985279729,0.8558426360536173,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,crossing external,crossing_90_d_2,gel_ped,0.3841671986012196,0.13252181206863353,0.2285618545928558,6.94073056771675,0.9083489335607124,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,crossing external,crossing_90_d_3,direct_network,0.453081161045129,0.1608778164079859,0.32197142965117304,5.853507551528117,0.8711353260487245,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,crossing external,crossing_90_d_3,gel_ped,0.3711344500872255,0.12875735186521867,0.21320079476417003,5.997313929336148,0.9135341912660196,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,crossing external,crossing_90_d_5,direct_network,0.39914204889529736,0.1369704136404727,0.23761857453688484,8.458682378640525,0.8488448548823531,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,crossing external,crossing_90_d_5,gel_ped,0.35893832348763843,0.12338030562366165,0.19418748779536038,8.450250632846181,0.8777616075487349,6000.0
2,20,bi_corr_400_b_05;bi_corr_400_b_09,750,crossing external,crossing_90_d_6,direct_network,0.3689622311849142,0.12540957334951272,0.20456430028592787,11.926054872720073,0.8296066816582011,6000.0
