dataset,run,model,parameters,speed_cap_mps,vector_rmse_mps,displacement_mae_m,speed_mae_mps,median_angle_deg,vector_r2,samples,predicted_contact_rate,false_contact_rate,compared_pairs
corridor held-out,bi_corr_400_b_04,shared_goal_frame,6,100.0,0.22545524977735923,0.07835602227370814,0.08315998678007482,17.147526497539857,0.8420308333172665,6000.0,0.015244469232199293,0.007901096858152074,10758.0
corridor held-out,bi_corr_400_b_04,decoupled_scalar_geometry,8,100.0,0.22700972939802871,0.07888897383681921,0.08181253059252679,17.28079291657351,0.8398449769272651,6000.0,0.015523331474251719,0.008087005019520357,10758.0
corridor held-out,bi_corr_400_b_04,tensor_persistence_only,2,100.0,0.221299066143138,0.07621288919389058,0.09834993922980735,16.57462319876069,0.8478013553956928,6000.0,0.014500836586726157,0.006692693809258227,10758.0
corridor held-out,bi_corr_400_b_04,tensor_no_isotropic,8,100.0,0.21794061332309184,0.0746448573426065,0.09295564276800866,15.738086510227664,0.8523858602820662,6000.0,0.01412902026398959,0.006413831567205801,10758.0
corridor held-out,bi_corr_400_b_04,tensor_no_forward,8,100.0,0.21779062879956979,0.07470773319496733,0.09419027990671437,15.709326721074229,0.8525889634840588,6000.0,0.014500836586726157,0.006785647889942369,10758.0
corridor held-out,bi_corr_400_b_04,tensor_no_closing,8,100.0,0.2196977058171839,0.07548048865290719,0.09353098226787264,16.430115828453253,0.8499960601145073,6000.0,0.014314928425357873,0.006506785647889942,10758.0
corridor held-out,bi_corr_400_b_04,tensor_no_wall,9,100.0,0.2175616820565841,0.0744845780345386,0.09300212805744751,15.703652186259127,0.8528987246326539,6000.0,0.01412902026398959,0.006599739728574084,10758.0
corridor held-out,bi_corr_400_b_04,tensor_response,10,100.0,0.21726750364192854,0.07441480626964037,0.09291065199513743,15.594977481439974,0.8532962648874655,6000.0,0.01412902026398959,0.006599739728574084,10758.0
corridor held-out,bi_corr_400_b_04,tensor_without_cap,10,100.0,0.21726750364192854,0.07441480626964037,0.09291065199513743,15.594977481439974,0.8532962648874655,6000.0,0.01412902026398959,0.006599739728574084,10758.0
corridor held-out,bi_corr_400_b_04,unrestricted_ten_scalar,22,100.0,0.21858718117330386,0.07447196834428457,0.09385771367126046,15.57196797233933,0.8515087026840452,6000.0,0.014036066183305447,0.006320877486521658,10758.0
corridor held-out,bi_corr_400_b_04,invariant_ridge,26,100.0,0.21688502837191434,0.07399423695208313,0.09332404161847656,15.414622954040313,0.8538123214681167,6000.0,0.014036066183305447,0.006413831567205801,10758.0
corridor held-out,bi_corr_400_b_04,interaction_mlp,18434,100.0,0.18759798003784658,0.06343032772867889,0.08083593133743894,12.08493849864904,0.8906275506781832,6000.0,0.014686744748094442,0.006227923405837516,10758.0
corridor held-out,bi_corr_400_b_04,goal_stable_neural,18434,100.0,0.1886479720319553,0.0636062472611243,0.08114527252606345,12.117732286566914,0.8893998020819911,6000.0,0.014779698828778583,0.006320877486521658,10758.0
corridor held-out,bi_corr_400_b_04,tensor_residual,18700,100.0,0.18787677755875049,0.06367108817041604,0.07859946886301214,12.189569213273293,0.8903022228038169,6000.0,0.014686744748094442,0.006413831567205801,10758.0
corridor held-out,bi_corr_400_b_04,tensor_residual_ungated,18700,100.0,0.18787677755875049,0.06367108817041604,0.07859946886301214,12.189569213273293,0.8903022228038169,6000.0,0.014686744748094442,0.006413831567205801,10758.0
corridor held-out,bi_corr_400_b_04,gel_ped,37134,100.0,0.1859146099274296,0.06285519021315561,0.07861879374318699,12.03427997153371,0.8925816043089487,6000.0,0.014686744748094442,0.006227923405837516,10758.0
corridor held-out,bi_corr_400_b_06,constant_velocity,0,100.0,0.24056189197722572,0.08299682767182154,0.08928624994832841,23.203533051180607,0.7123567166685933,6000.0,0.021189261149323273,0.007321943643221655,9014.0
corridor held-out,bi_corr_400_b_06,social_force,4,100.0,0.23324990283785665,0.08074509227189253,0.08826583179737287,21.73848163193917,0.7295770669467754,6000.0,0.02019081428888396,0.007321943643221655,9014.0
corridor held-out,bi_corr_400_b_06,isotropic_constrained,4,100.0,0.23324990279368193,0.08074509227441592,0.08826583173772341,21.738481670618974,0.729577067049205,6000.0,0.02019081428888396,0.007321943643221655,9014.0
corridor held-out,bi_corr_400_b_06,isotropic_unconstrained,4,100.0,0.23324990279368193,0.08074509227441592,0.08826583173772341,21.738481670618974,0.729577067049205,6000.0,0.02019081428888396,0.007321943643221655,9014.0
corridor held-out,bi_corr_400_b_06,shared_goal_frame,6,100.0,0.22867465493283506,0.07866110238170218,0.08960170716654837,21.000863608345675,0.7400818299414433,6000.0,0.019414244508542268,0.006434435322831151,9014.0
corridor held-out,bi_corr_400_b_06,decoupled_scalar_geometry,8,100.0,0.2316346127833791,0.07951504434894846,0.0856620437413726,21.04920082983198,0.7333095356591274,6000.0,0.018970490348347017,0.0059906811626359,9014.0
corridor held-out,bi_corr_400_b_06,tensor_persistence_only,2,100.0,0.22427156255832945,0.07632762069920537,0.09868724276951742,21.609006490347436,0.7499948277454639,6000.0,0.019192367428444643,0.006434435322831151,9014.0
corridor held-out,bi_corr_400_b_06,tensor_no_isotropic,8,100.0,0.22013006734237525,0.07470606286615832,0.095742871757664,20.320504924466775,0.7591429799783245,6000.0,0.0188595518082982,0.006212558242733526,9014.0
corridor held-out,bi_corr_400_b_06,tensor_no_forward,8,100.0,0.21994490001991177,0.07468511525191716,0.09426135408540452,19.96786819755012,0.7595480140781457,6000.0,0.019303305968493455,0.006545373862879965,9014.0
corridor held-out,bi_corr_400_b_06,tensor_no_closing,8,100.0,0.2216826627247949,0.07546536080281852,0.09708046056075517,20.922031050329863,0.7557334297614815,6000.0,0.018637674728200576,0.0061016197026847125,9014.0
corridor held-out,bi_corr_400_b_06,tensor_no_wall,9,100.0,0.21882422700539933,0.07426228993524675,0.09537836674474681,19.816807821027805,0.7619920948374306,6000.0,0.0188595518082982,0.006212558242733526,9014.0
corridor held-out,bi_corr_400_b_06,tensor_response,10,100.0,0.218627590548385,0.07422017390213707,0.09530068391471802,19.760449577858076,0.762419652645282,6000.0,0.0188595518082982,0.006212558242733526,9014.0
corridor held-out,bi_corr_400_b_06,tensor_without_cap,10,100.0,0.218627590548385,0.07422017390213707,0.09530068391471802,19.760449577858076,0.762419652645282,6000.0,0.0188595518082982,0.006212558242733526,9014.0
corridor held-out,bi_corr_400_b_06,unrestricted_ten_scalar,22,100.0,0.21953698847994318,0.07422541476066845,0.09561194040754034,19.40028799639392,0.7604390753119005,6000.0,0.01830485910805414,0.005657865542489461,9014.0
corridor held-out,bi_corr_400_b_06,invariant_ridge,26,100.0,0.21718290257366246,0.07342317390909552,0.09509023227640273,19.413019158226714,0.7655491336251676,6000.0,0.01874861326824939,0.0059906811626359,9014.0
corridor held-out,bi_corr_400_b_06,interaction_mlp,18434,100.0,0.18923438900026968,0.06406559641025238,0.08286096913388802,14.993420917894536,0.8220079108883782,6000.0,0.018526736188151764,0.005435988462391835,9014.0
corridor held-out,bi_corr_400_b_06,goal_stable_neural,18434,100.0,0.18975042597373037,0.06431022585554998,0.08391913890128248,15.155893180151047,0.8210358282099277,6000.0,0.01841579764810295,0.005435988462391835,9014.0
corridor held-out,bi_corr_400_b_06,tensor_residual,18700,100.0,0.19134440210972925,0.06492396019258888,0.07996688526425824,15.980894961397404,0.8180164643955634,6000.0,0.018526736188151764,0.00488129576214777,9014.0
corridor held-out,bi_corr_400_b_06,tensor_residual_ungated,18700,100.0,0.19134440210972925,0.06492396019258888,0.07996688526425824,15.980894961397404,0.8180164643955634,6000.0,0.018526736188151764,0.00488129576214777,9014.0
corridor held-out,bi_corr_400_b_06,gel_ped,37134,100.0,0.18800313417815942,0.06365774582801514,0.0804069649690354,15.247610850617978,0.824316589104076,6000.0,0.018082982027956513,0.0047703572220989575,9014.0
corridor held-out,bi_corr_400_b_10,constant_velocity,0,100.0,0.225856763420161,0.0788940201271342,0.07856644726958634,20.763564272677364,0.7842561106814656,6000.0,0.01738952536824877,0.009308510638297872,9776.0
corridor held-out,bi_corr_400_b_10,social_force,4,100.0,0.21632581659196157,0.07610762751389832,0.07827468384246172,19.037823478874873,0.8020803079115413,6000.0,0.015752864157119476,0.008081014729950901,9776.0
corridor held-out,bi_corr_400_b_10,isotropic_constrained,4,100.0,0.21632581664041442,0.07610762753557485,0.07827468381620048,19.03782348655877,0.8020803078228808,6000.0,0.015752864157119476,0.008081014729950901,9776.0
corridor held-out,bi_corr_400_b_10,isotropic_unconstrained,4,100.0,0.21632581664041442,0.07610762753557485,0.07827468381620048,19.03782348655877,0.8020803078228808,6000.0,0.015752864157119476,0.008081014729950901,9776.0
corridor held-out,bi_corr_400_b_10,shared_goal_frame,6,100.0,0.21260784328916754,0.0742951361906599,0.07845607525169927,18.825269743689446,0.8088251020393444,6000.0,0.015343698854337152,0.007467266775777414,9776.0
corridor held-out,bi_corr_400_b_10,decoupled_scalar_geometry,8,100.0,0.2133207764667442,0.07447408570616627,0.0763684223574637,18.773979456429995,0.8075408272661614,6000.0,0.015343698854337152,0.007671849427168576,9776.0
corridor held-out,bi_corr_400_b_10,tensor_persistence_only,2,100.0,0.20165213050459171,0.06931123367945816,0.08453540684737743,17.838074351532235,0.8280200047261996,6000.0,0.013911620294599018,0.006444353518821604,9776.0
corridor held-out,bi_corr_400_b_10,tensor_no_isotropic,8,100.0,0.1986190339427653,0.06815793168181394,0.08136096582466323,16.982983839917594,0.8331546783595265,6000.0,0.014013911620294599,0.006648936170212766,9776.0
corridor held-out,bi_corr_400_b_10,tensor_no_forward,8,100.0,0.19835068749969353,0.06808669090887796,0.08156443273549288,16.695478005631234,0.8336052102408752,6000.0,0.013502454991816694,0.006239770867430442,9776.0
corridor held-out,bi_corr_400_b_10,tensor_no_closing,8,100.0,0.19993780801926164,0.06885659379434964,0.08136787547471028,17.641196518090467,0.83093171157474,6000.0,0.013502454991816694,0.006239770867430442,9776.0
corridor held-out,bi_corr_400_b_10,tensor_no_wall,9,100.0,0.1981652435209417,0.06794243552397077,0.0815498260561606,16.670824771563904,0.8339161997082805,6000.0,0.013604746317512274,0.006239770867430442,9776.0
corridor held-out,bi_corr_400_b_10,tensor_response,10,100.0,0.1977746866028708,0.06783376721992267,0.08147351637070444,16.60680096119073,0.834570212044474,6000.0,0.013502454991816694,0.006239770867430442,9776.0
corridor held-out,bi_corr_400_b_10,tensor_without_cap,10,100.0,0.1977746866028708,0.06783376721992267,0.08147351637070444,16.60680096119073,0.834570212044474,6000.0,0.013502454991816694,0.006239770867430442,9776.0
corridor held-out,bi_corr_400_b_10,unrestricted_ten_scalar,22,100.0,0.19528200374892946,0.06669414139672816,0.08118659872995547,16.064357853472607,0.8387139713631764,6000.0,0.013400163666121113,0.006239770867430442,9776.0
corridor held-out,bi_corr_400_b_10,invariant_ridge,26,100.0,0.1941692489549556,0.06632691286283669,0.08015175271015426,16.067623554990945,0.840546812746773,6000.0,0.013297872340425532,0.00603518821603928,9776.0
corridor held-out,bi_corr_400_b_10,interaction_mlp,18434,100.0,0.16307816962075378,0.05512420841349691,0.06905116804427697,11.895120786934687,0.8875229390249736,6000.0,0.011968085106382979,0.004500818330605565,9776.0
corridor held-out,bi_corr_400_b_10,goal_stable_neural,18434,100.0,0.16385523329654247,0.05528871340115599,0.06952858550055013,11.925367666532352,0.886448484087099,6000.0,0.011968085106382979,0.004500818330605565,9776.0
corridor held-out,bi_corr_400_b_10,tensor_residual,18700,100.0,0.16844405525438405,0.05711060883256221,0.06868095703650529,12.696075927795778,0.8799993274927149,6000.0,0.011968085106382979,0.004500818330605565,9776.0
corridor held-out,bi_corr_400_b_10,tensor_residual_ungated,18700,100.0,0.16844405525438405,0.05711060883256221,0.06868095703650529,12.696075927795778,0.8799993274927149,6000.0,0.011968085106382979,0.004500818330605565,9776.0
corridor held-out,bi_corr_400_b_10,gel_ped,37134,100.0,0.16384329906916908,0.055451021954663185,0.06794008095536379,12.218726363944524,0.886465024300454,6000.0,0.01217266775777414,0.004705400981996726,9776.0
altered geometry,bi_corr_400_a_04,constant_velocity,0,100.0,0.22816453769158862,0.07898982117110064,0.08540915028670536,23.8271635482475,0.712510609395176,6000.0,0.022117550686053655,0.010785719161717524,14649.0
altered geometry,bi_corr_400_a_04,social_force,4,100.0,0.2236427920001237,0.07774887110108254,0.08586060321529727,22.402528781470544,0.723792579305676,6000.0,0.019796573144924567,0.009215646119189022,14649.0
altered geometry,bi_corr_400_a_04,isotropic_constrained,4,100.0,0.2236427918475824,0.07774887108222461,0.0858606031304553,22.402528587205026,0.7237925796824647,6000.0,0.019796573144924567,0.009215646119189022,14649.0
altered geometry,bi_corr_400_a_04,isotropic_unconstrained,4,100.0,0.2236427918475824,0.07774887108222461,0.0858606031304553,22.402528587205026,0.7237925796824647,6000.0,0.019796573144924567,0.009215646119189022,14649.0
altered geometry,bi_corr_400_a_04,shared_goal_frame,6,100.0,0.22288890141607665,0.07651396866716709,0.08816832869800013,22.471330491584556,0.7256516081990555,6000.0,0.019113932691651306,0.008669533756570414,14649.0
altered geometry,bi_corr_400_a_04,decoupled_scalar_geometry,8,100.0,0.22529759596920998,0.07694914619930637,0.08189706734302397,22.494239426605873,0.7196899643121409,6000.0,0.020069629326233872,0.009488702300498328,14649.0
altered geometry,bi_corr_400_a_04,tensor_persistence_only,2,100.0,0.21344028043737123,0.07300017147681041,0.0948745306213764,22.22021579524228,0.7484187346284914,6000.0,0.019182196736978633,0.008533005665915762,14649.0
altered geometry,bi_corr_400_a_04,tensor_no_isotropic,8,100.0,0.21136803518418507,0.07183827814358389,0.09229596687689627,20.67656006062161,0.7532801160216669,6000.0,0.019318724827633287,0.008669533756570414,14649.0
altered geometry,bi_corr_400_a_04,tensor_no_forward,8,100.0,0.2112978287549849,0.07191951156855855,0.09068104205011934,20.596967673279792,0.7534439860731736,6000.0,0.018909140555669328,0.008464741620588436,14649.0
altered geometry,bi_corr_400_a_04,tensor_no_closing,8,100.0,0.21279165866855135,0.07264054584095685,0.09342802000049207,21.647182226650585,0.7499454674479881,6000.0,0.018089972011741416,0.007918629257969828,14649.0
altered geometry,bi_corr_400_a_04,tensor_no_wall,9,100.0,0.21049882121109711,0.07163094606023564,0.09235762292766606,20.246808468887608,0.7553051281908472,6000.0,0.018909140555669328,0.008328213529933784,14649.0
altered geometry,bi_corr_400_a_04,tensor_response,10,100.0,0.21069823401503246,0.07161236164527388,0.09229904233476742,20.24099700588663,0.7548412927836252,6000.0,0.018977404600996655,0.008464741620588436,14649.0
altered geometry,bi_corr_400_a_04,tensor_without_cap,10,100.0,0.21069823401503246,0.07161236164527388,0.09229904233476742,20.24099700588663,0.7548412927836252,6000.0,0.018977404600996655,0.008464741620588436,14649.0
altered geometry,bi_corr_400_a_04,unrestricted_ten_scalar,22,100.0,0.2090952021216132,0.07075487157624663,0.09053755629740334,20.000195064786904,0.7585575292290406,6000.0,0.01870434841968735,0.008191685439279131,14649.0
altered geometry,bi_corr_400_a_04,invariant_ridge,26,100.0,0.20696062670704782,0.06989894252603342,0.09020361454830697,19.818206742259246,0.7634619604137688,6000.0,0.018840876510342004,0.008191685439279131,14649.0
altered geometry,bi_corr_400_a_04,interaction_mlp,18434,100.0,0.17929851706081537,0.06061327623792411,0.07980331743235157,14.935942180289093,0.8224670675596705,6000.0,0.018431292238378045,0.007577309031333196,14649.0
altered geometry,bi_corr_400_a_04,goal_stable_neural,18434,100.0,0.18071394386574516,0.06100457267949351,0.08110291025521635,15.029345253182578,0.81965302617319,6000.0,0.018431292238378045,0.007577309031333196,14649.0
altered geometry,bi_corr_400_a_04,tensor_residual,18700,100.0,0.18274738711726735,0.061676411314442736,0.07759903306369728,16.04203263628652,0.8155715637646549,6000.0,0.01925046078230596,0.008328213529933784,14649.0
altered geometry,bi_corr_400_a_04,tensor_residual_ungated,18700,100.0,0.18274738711726735,0.061676411314442736,0.07759903306369728,16.04203263628652,0.8155715637646549,6000.0,0.01925046078230596,0.008328213529933784,14649.0
altered geometry,bi_corr_400_a_04,gel_ped,37134,100.0,0.17814832484190754,0.06012981694020091,0.07733226522724601,15.304630183837828,0.8247374939232933,6000.0,0.018909140555669328,0.00805515734862448,14649.0
altered geometry,bi_corr_400_a_05,constant_velocity,0,100.0,0.22763402106027597,0.07944385689237222,0.08256353917373965,25.506263721904062,0.6727207040472896,6000.0,0.02040030792917629,0.009237875288683603,12990.0
altered geometry,bi_corr_400_a_05,social_force,4,100.0,0.2184746514861427,0.07667653452960399,0.0814561044888095,23.169215073677073,0.698528471758793,6000.0,0.01924557351809084,0.008391070053887607,12990.0
altered geometry,bi_corr_400_a_05,isotropic_constrained,4,100.0,0.21847465151471498,0.07667653454996444,0.08145610444146761,23.169214870418493,0.6985284716799397,6000.0,0.01924557351809084,0.008391070053887607,12990.0
altered geometry,bi_corr_400_a_05,isotropic_unconstrained,4,100.0,0.21847465151471498,0.07667653454996444,0.08145610444146761,23.169214870418493,0.6985284716799397,6000.0,0.01924557351809084,0.008391070053887607,12990.0
altered geometry,bi_corr_400_a_05,shared_goal_frame,6,100.0,0.2132989798621788,0.07430347951894221,0.08340474588185699,22.652401956506456,0.7126430213033257,6000.0,0.018706697459584296,0.007775211701308699,12990.0
altered geometry,bi_corr_400_a_05,decoupled_scalar_geometry,8,100.0,0.21531522303922995,0.07480870856498435,0.0793518795100145,22.837634105935678,0.7071847683192567,6000.0,0.01901462663587375,0.008160123171670516,12990.0
altered geometry,bi_corr_400_a_05,tensor_persistence_only,2,100.0,0.20335091924943685,0.07070797607608297,0.0876588342897633,22.648693183490362,0.7388220720991124,6000.0,0.018706697459584296,0.007852193995381063,12990.0
altered geometry,bi_corr_400_a_05,tensor_no_isotropic,8,100.0,0.19988709098805996,0.0692545684802753,0.08530098540655907,21.026021449846382,0.7476439695775936,6000.0,0.017782909930715934,0.007082371054657428,12990.0
altered geometry,bi_corr_400_a_05,tensor_no_forward,8,100.0,0.199801516967653,0.06919992339254137,0.084032611642928,20.8611872143845,0.7478599965098752,6000.0,0.017782909930715934,0.007236335642802155,12990.0
altered geometry,bi_corr_400_a_05,tensor_no_closing,8,100.0,0.2009252416004757,0.06991412797002766,0.08570761833669865,21.96941565942255,0.7450158469078292,6000.0,0.017397998460354117,0.006928406466512702,12990.0
altered geometry,bi_corr_400_a_05,tensor_no_wall,9,100.0,0.19943220281000423,0.06901920755692689,0.08539612294229405,20.767165083586207,0.748791248821741,6000.0,0.017859892224788298,0.007159353348729792,12990.0
altered geometry,bi_corr_400_a_05,tensor_response,10,100.0,0.19894588185279052,0.06887510727060739,0.08529489538624484,20.662377465902615,0.7500149140421847,6000.0,0.01793687451886066,0.007159353348729792,12990.0
altered geometry,bi_corr_400_a_05,tensor_without_cap,10,100.0,0.19894588185279052,0.06887510727060739,0.08529489538624484,20.662377465902615,0.7500149140421847,6000.0,0.01793687451886066,0.007159353348729792,12990.0
altered geometry,bi_corr_400_a_05,unrestricted_ten_scalar,22,100.0,0.19724188919824137,0.0680546145492379,0.08500478684936548,20.20412057025837,0.75427887261519,6000.0,0.017321016166281754,0.006543494996150885,12990.0
altered geometry,bi_corr_400_a_05,invariant_ridge,26,100.0,0.19560222124212362,0.06752317363597728,0.08401057972936066,20.076895035335113,0.7583472417232503,6000.0,0.017782909930715934,0.006851424172440339,12990.0
altered geometry,bi_corr_400_a_05,interaction_mlp,18434,100.0,0.17442600935374408,0.059176508729363655,0.07529251176527119,15.120642090445157,0.8078383665952998,6000.0,0.016936104695919937,0.006004618937644342,12990.0
altered geometry,bi_corr_400_a_05,goal_stable_neural,18434,100.0,0.17457688190153,0.0592840318741584,0.07588941340617095,15.319020967200803,0.8075057963113753,6000.0,0.016551193225558123,0.005850654349499615,12990.0
altered geometry,bi_corr_400_a_05,tensor_residual,18700,100.0,0.176575586326077,0.06013686396256943,0.0738533904422987,16.005782477255394,0.8030728906262512,6000.0,0.017397998460354117,0.006312548113933795,12990.0
altered geometry,bi_corr_400_a_05,tensor_residual_ungated,18700,100.0,0.176575586326077,0.06013686396256943,0.0738533904422987,16.005782477255394,0.8030728906262512,6000.0,0.017397998460354117,0.006312548113933795,12990.0
altered geometry,bi_corr_400_a_05,gel_ped,37134,100.0,0.1731457764507406,0.058800308751047,0.07361397074763028,15.331220075882143,0.8106488284298929,6000.0,0.01724403387220939,0.0062355658198614316,12990.0
altered geometry,bi_corr_400_b_08,constant_velocity,0,100.0,0.23146531684219218,0.07877422986465246,0.08775060472912048,25.87059344131203,0.6347727687635145,6000.0,0.026263952724885097,0.010833880499015102,9138.0
altered geometry,bi_corr_400_b_08,social_force,4,100.0,0.2260698288571295,0.07810112422642736,0.08835550773375007,24.43694995062783,0.6516013107740366,6000.0,0.025716787043116657,0.01039614795360035,9138.0
altered geometry,bi_corr_400_b_08,isotropic_constrained,4,100.0,0.22606982872888876,0.07810112418414687,0.08835550758177278,24.436949898510907,0.6516013111693031,6000.0,0.025716787043116657,0.01039614795360035,9138.0
altered geometry,bi_corr_400_b_08,isotropic_unconstrained,4,100.0,0.22606982872888876,0.07810112418414687,0.08835550758177278,24.436949898510907,0.6516013111693031,6000.0,0.025716787043116657,0.01039614795360035,9138.0
altered geometry,bi_corr_400_b_08,shared_goal_frame,6,100.0,0.22256549380518126,0.07632757794230602,0.09034397870638855,23.946271615104884,0.6623187341735428,6000.0,0.02484132195228715,0.009739549135478223,9138.0
altered geometry,bi_corr_400_b_08,decoupled_scalar_geometry,8,100.0,0.2254913931399924,0.07710954434111351,0.08478614918540249,24.066374587501237,0.6533818971366419,6000.0,0.02538848763405559,0.010177281680892974,9138.0
altered geometry,bi_corr_400_b_08,tensor_persistence_only,2,100.0,0.2106045272363553,0.07118319634632925,0.09292104002410496,23.558482230394425,0.697638349917278,6000.0,0.024184723134165025,0.008973517181002408,9138.0
altered geometry,bi_corr_400_b_08,tensor_no_isotropic,8,100.0,0.207305998245671,0.06997289191025428,0.0909979183795674,21.506477631448583,0.7070354730202107,6000.0,0.023528124316042898,0.008426351499233969,9138.0
altered geometry,bi_corr_400_b_08,tensor_no_forward,8,100.0,0.20761715394269273,0.07019220654645524,0.08897234098728639,21.416092046801577,0.7061553634835829,6000.0,0.023746990588750273,0.008426351499233969,9138.0
altered geometry,bi_corr_400_b_08,tensor_no_closing,8,100.0,0.2095559910089612,0.07100570010059214,0.0929216125635511,22.874129186586465,0.7006415895154281,6000.0,0.02341869117968921,0.008426351499233969,9138.0
altered geometry,bi_corr_400_b_08,tensor_no_wall,9,100.0,0.20688088444996855,0.06984133984551093,0.09082671820989628,21.23568183787924,0.708235781407594,6000.0,0.023746990588750273,0.007988618953819216,9138.0
altered geometry,bi_corr_400_b_08,tensor_response,10,100.0,0.20670995348038287,0.0698304405065453,0.09077116850226792,21.08783104360091,0.7087177103035608,6000.0,0.023637557452396585,0.007988618953819216,9138.0
altered geometry,bi_corr_400_b_08,tensor_without_cap,10,100.0,0.20670995348038287,0.0698304405065453,0.09077116850226792,21.08783104360091,0.7087177103035608,6000.0,0.023637557452396585,0.007988618953819216,9138.0
altered geometry,bi_corr_400_b_08,unrestricted_ten_scalar,22,100.0,0.20988032368020987,0.07089092744311876,0.09167575935979763,21.22225741444845,0.6997142302206554,6000.0,0.023746990588750273,0.008098052090172904,9138.0
altered geometry,bi_corr_400_b_08,invariant_ridge,26,100.0,0.20710158013145413,0.07001862102166836,0.09150463636241091,21.15255436739013,0.7076129549083082,6000.0,0.023746990588750273,0.008098052090172904,9138.0
altered geometry,bi_corr_400_b_08,interaction_mlp,18434,100.0,0.18392685203961862,0.062376248354652365,0.0818606298993583,16.443463937774435,0.7693881727085612,6000.0,0.023309258043335522,0.007769752681111841,9138.0
altered geometry,bi_corr_400_b_08,goal_stable_neural,18434,100.0,0.18539239786478393,0.06264447316717985,0.08358733301589953,16.72504301053856,0.7656984591782124,6000.0,0.02341869117968921,0.0075508864084044645,9138.0
altered geometry,bi_corr_400_b_08,tensor_residual,18700,100.0,0.1832928720966282,0.062044565273863796,0.07907276234837653,16.89188537357505,0.7709752307861091,6000.0,0.023309258043335522,0.007769752681111841,9138.0
altered geometry,bi_corr_400_b_08,tensor_residual_ungated,18700,100.0,0.1832928720966282,0.062044565273863796,0.07907276234837653,16.89188537357505,0.7709752307861091,6000.0,0.023309258043335522,0.007769752681111841,9138.0
altered geometry,bi_corr_400_b_08,gel_ped,37134,100.0,0.18104387807108915,0.061225002226960125,0.07924085880893168,16.413390223352003,0.7765609947929641,6000.0,0.02341869117968921,0.007879185817465528,9138.0
crossing external,crossing_90_d_1,constant_velocity,0,100.0,0.4080601850013467,0.14145429071399607,0.15560737961586601,11.640473813663723,0.8671832681978686,6000.0,0.018877957989896305,0.014978285916866082,22566.0
crossing external,crossing_90_d_1,social_force,4,100.0,0.3985146556024247,0.13931371506817902,0.16881608701439277,11.246962776712113,0.8733244087291295,6000.0,0.017592838784011345,0.013959053443233182,22566.0
crossing external,crossing_90_d_1,isotropic_constrained,4,100.0,0.39851465566700134,0.13931371509412813,0.1688160870721176,11.24696281398786,0.8733244086880757,6000.0,0.017592838784011345,0.013959053443233182,22566.0
crossing external,crossing_90_d_1,isotropic_unconstrained,4,100.0,0.39851465566700134,0.13931371509412813,0.1688160870721176,11.24696281398786,0.8733244086880757,6000.0,0.017592838784011345,0.013959053443233182,22566.0
crossing external,crossing_90_d_1,shared_goal_frame,6,100.0,0.39932441646373806,0.14101604717646551,0.19401975185074263,10.76311157382906,0.8728090894056066,6000.0,0.01675086413187982,0.01289550651422494,22566.0
crossing external,crossing_90_d_1,decoupled_scalar_geometry,8,100.0,0.3841807390932142,0.13366325608652246,0.15839175070038788,10.797105339995289,0.8822731508730957,6000.0,0.017459895417885313,0.013648852255605779,22566.0
crossing external,crossing_90_d_1,tensor_persistence_only,2,100.0,0.34662081343245127,0.1196695643873869,0.16061805438578255,8.944025191304966,0.9041673231223804,6000.0,0.016440662944252414,0.012408047505096163,22566.0
crossing external,crossing_90_d_1,tensor_no_isotropic,8,100.0,0.34499198616313065,0.11918384491154131,0.16332009110188378,8.88062534140874,0.9050658734333631,6000.0,0.016086147301249666,0.012097846317468759,22566.0
crossing external,crossing_90_d_1,tensor_no_forward,8,100.0,0.3429088046952231,0.11822062372578157,0.15897334585684378,8.873421184274854,0.9062089024549962,6000.0,0.015687317202871576,0.011831959585216698,22566.0
crossing external,crossing_90_d_1,tensor_no_closing,8,100.0,0.34763040810023776,0.12021717487742356,0.16442154549854504,8.905396634255844,0.9036082507312088,6000.0,0.015510059381370202,0.011654701763715324,22566.0
crossing external,crossing_90_d_1,tensor_no_wall,9,100.0,0.3453651333811421,0.11920181912426704,0.1638942270137064,8.898552714608012,0.9048603987304014,6000.0,0.015775946113622263,0.011876274040592041,22566.0
crossing external,crossing_90_d_1,tensor_response,10,100.0,0.3455160948183177,0.11927429064707638,0.16387077119718685,8.894275203386986,0.9047772082255994,6000.0,0.015554373836745546,0.011699016219090667,22566.0
crossing external,crossing_90_d_1,tensor_without_cap,10,100.0,0.3455160948183177,0.11927429064707638,0.16387077119718685,8.894275203386986,0.9047772082255994,6000.0,0.015554373836745546,0.011699016219090667,22566.0
crossing external,crossing_90_d_1,unrestricted_ten_scalar,22,100.0,0.34265895881046904,0.11822290510543754,0.1612429959886043,8.843467597141709,0.9063455264353819,6000.0,0.01582026056899761,0.011699016219090667,22566.0
crossing external,crossing_90_d_1,invariant_ridge,26,100.0,0.3456920554271314,0.1194430331834049,0.16578574522515258,8.88117085573505,0.9046801955122553,6000.0,0.015643002747496235,0.011654701763715324,22566.0
crossing external,crossing_90_d_1,interaction_mlp,18434,100.0,0.3708126811860373,0.1286019588365886,0.20780763634572824,8.636835801388102,0.8903235206664123,6000.0,0.014269254630860586,0.010236639191704333,22566.0
